NN_bg_geo_id,NN_Score,kNN_bg_geo_id,kNN_Score,DT_bg_geo_id,DT_Score
530330298024.00,4,530330106005.00,4,530670127101.00,3
530330298025.00,5,530330324022.00,3,530330303084.00,3
530330298026.00,4,530330324023.00,4,530330303083.00,3
530330299011.00,4,530330324024.00,4,530330303082.00,3
530330299012.00,4,530670127303.00,4,530330303081.00,3
530330299013.00,5,530330237001.00,4,530530723113.00,3
530330299021.00,4,530670118101.00,4,530530725042.00,3
530330299022.00,4,530539400101.00,4,530330218032.00,3
530330299023.00,4,530330320055.00,4,530330218033.00,3
530330300031.00,4,530539400103.00,3,530530734041.00,3
530330300032.00,4,530530735006.00,3,530530717052.00,3
530330300033.00,4,530330232012.00,3,530530717053.00,3
530330300034.00,4,530330232013.00,4,530330034003.00,3
530330300035.00,4,530530635023.00,4,530330314005.00,3
530330300041.00,5,530530635022.00,3,530330314004.00,2
530330300042.00,5,530530635021.00,3,530330314003.00,2
530330300043.00,4,530330109002.00,3,530330314002.00,2
530330300044.00,4,530530735004.00,3,530330314001.00,3
530330300045.00,5,530530735005.00,3,530530731141.00,3
530330300046.00,4,530530723132.00,4,530330078002.00,3
530330300051.00,5,530530729052.00,3,530530731102.00,4
530330300052.00,4,530530721112.00,4,530330303053.00,4
530330300053.00,5,530530729053.00,3,530330303052.00,3
530330300061.00,4,530330066002.00,4,530330303051.00,4
530330300062.00,4,530330323115.00,3,530330264001.00,3
530330301001.00,4,530330323114.00,4,530530724083.00,3
530330301002.00,4,530330323113.00,3,530530724084.00,3
530330301003.00,4,530330323112.00,4,530330263002.00,3
530330301004.00,4,530330323111.00,4,530330263001.00,3
530330301005.00,4,530530632003.00,3,530330068001.00,3
530330301006.00,4,530670106005.00,4,530530724102.00,3
530330301007.00,4,530530632004.00,3,530670124121.00,4
530330302011.00,4,530539400022.00,3,530530719021.00,3
530330302012.00,5,530530714074.00,3,530530719022.00,3
530330302013.00,4,530330073003.00,3,530530733012.00,4
530330302014.00,4,530330073002.00,4,530330228013.00,4
530330302021.00,5,530330073001.00,3,530330007004.00,3
530330302022.00,4,530530723072.00,3,530330007003.00,3
530330302023.00,4,530330030004.00,4,530330007002.00,3
530330302024.00,4,530330030003.00,4,530330007001.00,3
530330302025.00,4,530330030002.00,4,530530723102.00,3
530330303041.00,4,530330030001.00,4,530530723101.00,3
530330303042.00,5,530530712101.00,3,530330214003.00,3
530330303051.00,5,530530603003.00,3,530330214002.00,3
530330303052.00,4,530530603002.00,3,530330214001.00,3
530330303053.00,4,530330050003.00,3,530530714033.00,3
530330303061.00,4,530330266002.00,3,530330303064.00,3
530330303062.00,4,530330266001.00,3,530330303063.00,4
530330303063.00,4,530670123202.00,4,530330303062.00,4
530330303064.00,4,530670123201.00,3,530330303061.00,4
530330303081.00,4,530670122112.00,4,530670114203.00,3
530330303082.00,5,530330114013.00,4,530330092002.00,3
530330303083.00,4,530330114012.00,4,530330092001.00,3
530330303084.00,4,530330114011.00,4,530330322123.00,3
530330303091.00,4,530670118222.00,3,530330039002.00,3
530330303092.00,5,530670117102.00,4,530330039001.00,3
530330303093.00,4,530670125202.00,4,530530605004.00,3
530330303094.00,4,530530711001.00,3,530330017024.00,3
530330303101.00,4,530670112004.00,4,530330017023.00,3
530330303102.00,4,530670125203.00,3,530330268013.00,3
530330303103.00,5,530330202002.00,3,530330017021.00,3
530330303104.00,4,530330008002.00,4,530330268011.00,3
530330303111.00,4,530530715031.00,3,530330034002.00,3
530330303112.00,5,530530731113.00,4,530330034001.00,3
530330303113.00,4,530330095001.00,4,530330323162.00,3
530330303114.00,5,530670105201.00,3,530330308022.00,3
530330303121.00,4,530670104001.00,3,530330308023.00,3
530330303122.00,4,530330290031.00,3,530330003002.00,3
530330303123.00,5,530330250031.00,3,530330003001.00,3
530330303124.00,4,530330290033.00,3,530670108003.00,4
530330303131.00,4,530330290034.00,3,530330087003.00,3
530330303132.00,4,530330290035.00,4,530330087002.00,3
530330303141.00,4,530330031003.00,4,530330232012.00,4
530330303142.00,4,530330031004.00,4,530330232011.00,4
530330303143.00,4,530330031005.00,3,530670108005.00,3
530330304011.00,4,530330238032.00,3,530530623002.00,2
530330304012.00,4,530330238031.00,4,530530623004.00,3
530330304013.00,5,530539400091.00,3,530330268024.00,3
530330304014.00,5,530530714101.00,3,530330268023.00,3
530330304015.00,4,530670126105.00,3,530330268022.00,3
530330304031.00,4,530530721053.00,4,530330268021.00,3
530330304032.00,4,530330312022.00,4,530670104003.00,2
530330304033.00,4,530530714031.00,3,530670104002.00,2
530330304041.00,4,530670120003.00,4,530670104001.00,2
530330304042.00,5,530330227023.00,4,530330293062.00,4
530330304043.00,4,530330227022.00,3,530330293061.00,3
530330305011.00,4,530330227021.00,4,530530734052.00,3
530330305012.00,4,530330218031.00,4,530530732002.00,3
530330305031.00,5,530330320063.00,4,530670124113.00,4
530330305032.00,5,530330218032.00,4,530530732003.00,3
530330305041.00,4,530330047004.00,3,530330303042.00,3
530330305042.00,4,530330047003.00,4,530330303041.00,3
530330305043.00,5,530330047002.00,3,530330051003.00,3
530330305044.00,4,530330047001.00,3,530330051002.00,3
530330306001.00,5,530670124113.00,4,530330051001.00,3
530330306002.00,4,530330318001.00,4,530330322143.00,3
530330306003.00,4,530330107012.00,3,530670118212.00,4
530330306004.00,5,530330107011.00,3,530330232023.00,4
530330307001.00,4,530330238043.00,4,530330254002.00,4
530330307002.00,5,530330238042.00,4,530330232021.00,4
530330307003.00,4,530330238041.00,4,530330268014.00,3
530330308011.00,5,530330310002.00,4,530330097021.00,3
530330308012.00,5,530330310001.00,3,530330313022.00,2
530330308013.00,4,530530714064.00,3,530530623003.00,2
530330308021.00,5,530530717031.00,3,530330313024.00,2
530330308022.00,4,530330303132.00,4,530330293054.00,4
530330308023.00,5,530330097025.00,4,530330293053.00,4
530330309011.00,4,530330258051.00,4,530330203003.00,3
530330309012.00,4,530670116101.00,3,530330243002.00,3
530330309021.00,5,530530712052.00,4,530330203001.00,3
530330309022.00,4,530330227032.00,4,530330293071.00,4
530330309023.00,5,530330227031.00,3,530530610012.00,3
530330310001.00,5,530330302014.00,4,530330224006.00,3
530330310002.00,4,530330206004.00,3,530530613001.00,3
530330311001.00,5,530330206003.00,3,530530734045.00,3
530330311002.00,4,530330286006.00,4,530330300061.00,3
530330311003.00,4,530330206001.00,3,530330300062.00,3
530330311004.00,4,530330286004.00,4,530530719024.00,3
530330311005.00,4,530330286003.00,3,530530625001.00,3
530330312021.00,4,530330286002.00,4,530530625002.00,3
530330312022.00,5,530530716011.00,3,530530625003.00,3
530330312023.00,4,530330107023.00,4,530530625004.00,3
530330312024.00,5,530330107022.00,3,530530625005.00,3
530330312025.00,5,530330107021.00,3,530530625006.00,3
530330312041.00,5,530330238012.00,3,530330097014.00,3
530330312042.00,4,530330238011.00,3,530330097013.00,3
530330312043.00,4,530330306003.00,3,530330097012.00,3
530330312044.00,5,530330287001.00,4,530330097011.00,3
530330312045.00,4,530530721072.00,4,530330313012.00,1
530330312051.00,4,530330323071.00,4,530530714071.00,4
530330312052.00,5,530330323072.00,3,530330293041.00,4
530330312053.00,5,530330064003.00,4,530330044004.00,3
530330312061.00,5,530330064002.00,4,530330044003.00,3
530330312062.00,4,530330064001.00,4,530330044002.00,3
530330312063.00,4,530330303143.00,4,530530723132.00,3
530330313011.00,5,530330303142.00,4,530530712052.00,4
530330313012.00,4,530330267004.00,3,530539400071.00,2
530330313021.00,5,530330267003.00,3,530530726033.00,1
530330313022.00,5,530330267002.00,4,530330323283.00,3
530330313023.00,4,530330267001.00,4,530670115005.00,3
530330313024.00,5,530330296023.00,4,530530712092.00,3
530330314001.00,5,530330255002.00,4,530670115003.00,3
530330314002.00,4,530330255003.00,3,530670115002.00,2
530330314003.00,4,530530719011.00,4,530670115001.00,3
530330314004.00,4,530330248003.00,4,530330283003.00,3
530330314005.00,4,530530631003.00,4,530330283002.00,3
530330315011.00,5,530330110012.00,4,530330283001.00,3
530330315012.00,5,530330110011.00,3,530330097024.00,3
530330315013.00,5,530330074014.00,4,530330097023.00,3
530330315021.00,4,530330074013.00,3,530330097022.00,3
530330315022.00,4,530330074012.00,3,530530723051.00,3
530330315023.00,5,530330074011.00,3,530330293035.00,3
530330316011.00,5,530330303112.00,4,530330293034.00,4
530330316012.00,4,530330303111.00,3,530330293033.00,3
530330316013.00,4,530330260024.00,4,530330293032.00,4
530330316031.00,5,530330260023.00,3,530330243004.00,3
530330316032.00,4,530330260022.00,3,530330293052.00,3
530330316033.00,4,530330227012.00,4,530330293051.00,3
530330316034.00,4,530330227011.00,4,530530714063.00,4
530330316041.00,3,530330098004.00,3,530330303102.00,3
530330316042.00,4,530330254003.00,4,530330303103.00,3
530330316043.00,5,530330320053.00,4,530330303104.00,3
530330316051.00,4,530330320052.00,3,530330224005.00,3
530330316052.00,5,530330250014.00,4,530330224004.00,3
530330316053.00,4,530330032007.00,3,530330224003.00,3
530330317031.00,4,530330250012.00,3,530330224002.00,3
530330317032.00,5,530330250011.00,3,530330224001.00,4
530330317033.00,4,530330322143.00,3,530330324014.00,4
530330317034.00,4,530330286001.00,4,530330324013.00,1
530330317035.00,4,530530716021.00,3,530330324012.00,1
530330317041.00,4,530530715062.00,4,530330324011.00,4
530330317042.00,4,530330305012.00,3,530330284032.00,3
530330317043.00,4,530530721091.00,3,530330083002.00,3
530330317051.00,4,530530626002.00,3,530330083001.00,3
530330317052.00,4,530330323091.00,4,530330250034.00,3
530330317053.00,5,530330317053.00,3,530330110023.00,3
530330317061.00,4,530530715032.00,4,530670116101.00,2
530330317062.00,4,530330303124.00,4,530330264005.00,3
530330317063.00,4,530330303123.00,3,530330264004.00,3
530330317064.00,4,530330303122.00,3,530330264003.00,3
530330318001.00,4,530330262004.00,3,530330264002.00,3
530330318002.00,4,530330323221.00,4,530539400023.00,3
530330318003.00,4,530530716024.00,3,530670120002.00,3
530330319031.00,4,530330320102.00,4,530330293044.00,4
530330319032.00,4,530530610021.00,3,530330049004.00,3
530330319033.00,5,530530610022.00,4,530330293042.00,4
530330319034.00,4,530330320104.00,4,530330049002.00,3
530330319035.00,4,530330305042.00,4,530330049001.00,3
530330319041.00,4,530530724101.00,3,530530703141.00,4
530330319042.00,4,530330271002.00,3,530330044001.00,3
530330319043.00,5,530330271001.00,4,530539400073.00,3
530330319061.00,4,530670124202.00,3,530539400072.00,2
530330319062.00,4,530670124201.00,4,530330323271.00,4
530330319071.00,4,530530703112.00,3,530670115004.00,3
530330319072.00,4,530330261003.00,3,530330323272.00,4
530330319073.00,4,530530729072.00,3,530330061001.00,3
530330319074.00,5,530330100013.00,4,530330284024.00,3
530330319075.00,4,530530618002.00,4,530330204021.00,3
530330319081.00,4,530530729073.00,4,530330284022.00,3
530330319082.00,5,530530618003.00,3,530530714031.00,3
530330319083.00,4,530670109101.00,3,530330013003.00,3
530330319091.00,4,530670126203.00,3,530330013002.00,3
530330319092.00,4,530670109103.00,4,530330013001.00,3
530330320021.00,4,530670109104.00,4,530330268012.00,3
530330320022.00,5,530670126204.00,4,530530723103.00,3
530330320031.00,4,530530730015.00,3,530330062001.00,3
530330320032.00,4,530539400032.00,4,530330062002.00,3
530330320033.00,4,530330277024.00,3,530330294073.00,3
530330320034.00,5,530330277023.00,4,530330237002.00,4
530330320051.00,4,530330277022.00,4,530330294071.00,3
530330320052.00,4,530330277021.00,4,530330304042.00,3
530330320053.00,4,530530619002.00,3,530530723085.00,3
530330320054.00,4,530530619001.00,3,530539400043.00,3
530330320055.00,4,530330260021.00,3,530530631002.00,3
530330320056.00,5,530330067002.00,4,530539400041.00,2
530330320061.00,4,530330067001.00,3,530530703132.00,3
530330320062.00,5,530330115001.00,3,530330112001.00,3
530330320063.00,4,530330323194.00,4,530530703134.00,1
530330320071.00,4,530330323193.00,3,530530703135.00,4
530330320072.00,4,530330323192.00,4,530330088001.00,3
530330320073.00,4,530330301005.00,3,530530632002.00,3
530330320081.00,4,530330301004.00,4,530530632003.00,3
530330320082.00,3,530330300062.00,4,530330320034.00,1
530330320083.00,5,530330300061.00,3,530330320033.00,1
530330320101.00,4,530330060003.00,4,530330284033.00,3
530330320102.00,3,530330060002.00,4,530330320031.00,4
530330320103.00,4,530330060001.00,3,530530703073.00,4
530330320104.00,5,530670123103.00,4,530330061004.00,3
530330320111.00,4,530330260015.00,4,530330061003.00,3
530330320112.00,4,530330260014.00,4,530330061002.00,3
530330321021.00,4,530330260013.00,3,530330008002.00,3
530330321022.00,5,530330260012.00,3,530330008001.00,3
530330321023.00,3,530330260011.00,3,530330204023.00,3
530330321024.00,4,530330328001.00,4,530530715051.00,3
530330321031.00,4,530330277015.00,3,530330258053.00,4
530330321032.00,4,530530728001.00,3,530330258052.00,4
530330321033.00,5,530330317051.00,4,530330258051.00,4
530330321034.00,5,530330317052.00,3,530330323223.00,4
530330321041.00,3,530330004013.00,3,530330294083.00,3
530330321042.00,4,530330004012.00,3,530330294082.00,3
530330321043.00,4,530330004011.00,4,530330294081.00,3
530330322031.00,4,530330104024.00,3,530530703162.00,4
530330322032.00,5,530330104023.00,3,530330303113.00,3
530330322033.00,4,530330104022.00,4,530330303114.00,3
530330322034.00,4,530330104021.00,4,530530633005.00,3
530330322071.00,3,530530729031.00,3,530530633004.00,3
530330322072.00,4,530530702061.00,3,530330233003.00,3
530330322073.00,3,530670108005.00,4,530330233002.00,3
530330322081.00,3,530670107002.00,3,530330233001.00,3
530330322082.00,4,530330024001.00,4,530530734073.00,4
530330322083.00,4,530330084003.00,4,530530615004.00,3
530330322084.00,5,530330084002.00,4,530530726023.00,4
530330322085.00,3,530330084001.00,3,530330284021.00,3
530330322101.00,4,530670125302.00,3,530330204011.00,3
530330322102.00,4,530670122111.00,3,530330204012.00,3
530330322103.00,3,530330108003.00,3,530330204025.00,3
530330322111.00,3,530330108002.00,4,530330204024.00,3
530330322112.00,4,530330108001.00,4,530330258063.00,3
530330322113.00,5,530530615002.00,3,530330258062.00,3
530330322121.00,5,530330004024.00,3,530330258061.00,3
530330322122.00,3,530330004023.00,3,530330294052.00,4
530330322123.00,5,530330004022.00,3,530330294051.00,4
530330322124.00,5,530330004021.00,4,530330303141.00,3
530330322131.00,5,530330289021.00,4,530330304031.00,3
530330322132.00,4,530330207003.00,3,530330303143.00,3
530330322133.00,3,530330207002.00,4,530539400102.00,3
530330322141.00,4,530330300046.00,3,530530703151.00,1
530330322142.00,4,530330300045.00,3,530530703152.00,4
530330322143.00,4,530330300044.00,3,530539400103.00,3
530330322151.00,3,530330300043.00,4,530330095001.00,3
530330322152.00,3,530330300042.00,3,530330095002.00,3
530330323071.00,4,530330300041.00,4,530670113004.00,2
530330323072.00,5,530530723123.00,4,530530632005.00,3
530330323073.00,5,530530613002.00,4,530670127301.00,2
530330323074.00,5,530670113003.00,4,530670127302.00,4
530330323075.00,5,530530613004.00,3,530670127303.00,2
530330323091.00,4,530530613005.00,3,530330113001.00,3
530330323092.00,3,530530613006.00,3,530670117202.00,4
530330323093.00,5,530670112002.00,3,530330045002.00,3
530330323111.00,4,530670112001.00,4,530330045001.00,3
530330323112.00,5,530330265001.00,4,530330117003.00,3
530330323113.00,4,530670123301.00,3,530330294062.00,3
530330323114.00,5,530530712093.00,4,530330294061.00,3
530330323115.00,4,530330320101.00,4,530530719012.00,4
530330323131.00,4,530530701002.00,3,530670123104.00,2
530330323132.00,4,530330277014.00,4,530530719013.00,4
530330323133.00,5,530330277013.00,4,530530719014.00,3
530330323134.00,4,530330277012.00,4,530330233004.00,3
530330323151.00,4,530330277011.00,4,530670121003.00,4
530330323152.00,4,530330031002.00,4,530670105201.00,3
530330323153.00,4,530330031001.00,3,530330098005.00,3
530330323161.00,5,530530604005.00,4,530330098004.00,3
530330323162.00,4,530530604004.00,3,530330098003.00,3
530330323163.00,4,530530604003.00,4,530330098002.00,3
530330323164.00,5,530530604002.00,4,530330098001.00,3
530330323171.00,4,530530604001.00,3,530330093003.00,3
530330323172.00,4,530330323184.00,3,530330093002.00,3
530330323173.00,4,530330323183.00,4,530330093001.00,3
530330323174.00,5,530330323182.00,4,530330319091.00,1
530330323175.00,5,530330323181.00,3,530330294055.00,3
530330323181.00,4,530330300053.00,3,530330294054.00,3
530330323182.00,5,530330300052.00,3,530330294031.00,3
530330323183.00,4,530330300051.00,3,530330304012.00,3
530330323184.00,4,530530702063.00,3,530330304011.00,3
530330323191.00,4,530530702062.00,4,530530614001.00,3
530330323192.00,5,530330328003.00,4,530330274004.00,3
530330323193.00,5,530330328002.00,4,530330274003.00,3
530330323194.00,4,530330120003.00,4,530330115003.00,3
530330323201.00,4,530330120002.00,3,530330274001.00,3
530330323202.00,3,530330120001.00,4,530330119001.00,3
530330323203.00,4,530330268014.00,4,530330062003.00,3
530330323211.00,4,530330311005.00,4,530330029002.00,3
530330323212.00,4,530330287004.00,4,530330265002.00,3
530330323213.00,4,530330287003.00,3,530330265001.00,3
530330323214.00,4,530330273002.00,3,530330225005.00,3
530330323221.00,4,530530733021.00,4,530330225004.00,3
530330323222.00,5,530530725061.00,4,530330225003.00,3
530330323223.00,4,530330323153.00,3,530330225002.00,3
530330323231.00,4,530330323152.00,3,530330225001.00,3
530330323232.00,4,530330323151.00,4,530530723121.00,3
530330323233.00,4,530530635011.00,4,530330323291.00,3
530330323234.00,4,530330282003.00,4,530330323292.00,4
530330323241.00,4,530530702074.00,3,530330321021.00,4
530330323242.00,4,530530702073.00,3,530670125302.00,4
530330323243.00,4,530530702072.00,3,530530714074.00,4
530330323244.00,4,530530702071.00,3,530330070003.00,3
530330323251.00,5,530530731192.00,4,530530609044.00,3
530330323252.00,5,530330317064.00,4,530530617005.00,2
530330323253.00,3,530330219063.00,3,530530617004.00,2
530330323261.00,4,530330317062.00,4,530530617003.00,2
530330323262.00,4,530330317061.00,3,530530617002.00,2
530330323263.00,4,530330280003.00,4,530530611004.00,2
530330323271.00,4,530330280002.00,4,530530712101.00,3
530330323272.00,4,530330280001.00,3,530330319075.00,1
530330323281.00,5,530330082003.00,3,530330319074.00,1
530330323282.00,4,530530720001.00,3,530330319073.00,4
530330323283.00,4,530330306002.00,4,530330319072.00,4
530330323291.00,3,530530624002.00,4,530330319071.00,1
530330323292.00,4,530530703162.00,4,530330294033.00,3
530330324011.00,4,530330100024.00,3,530330294032.00,3
530330324012.00,4,530330100023.00,4,530530731192.00,1
530330324013.00,4,530330100022.00,4,530530726034.00,3
530330324014.00,5,530330100021.00,4,530330018003.00,3
530330324021.00,5,530330048004.00,3,530330018002.00,3
530330324022.00,5,530330048003.00,4,530330018001.00,3
530330324023.00,4,530330048002.00,4,530530624005.00,2
530330324024.00,4,530330048001.00,4,530530624004.00,3
530330325001.00,5,530330307001.00,3,530530624003.00,3
530330325002.00,5,530539400102.00,4,530330309012.00,3
530330325003.00,5,530330239004.00,3,530330309011.00,3
530330325004.00,4,530330239003.00,4,530530734081.00,3
530330326011.00,4,530330239002.00,3,530330244002.00,3
530330326012.00,5,530330239001.00,4,530330244001.00,3
530330326021.00,5,530330317034.00,4,530530614003.00,2
530330326022.00,4,530330317033.00,4,530530614002.00,2
530330326023.00,4,530330317032.00,4,530330220013.00,4
530330326024.00,4,530330317031.00,3,530530712103.00,4
530330327021.00,4,530330311004.00,3,530330265003.00,3
530330327022.00,4,530330304014.00,4,530330323071.00,1
530330327023.00,4,530330304015.00,4,530530713052.00,2
530330327024.00,5,530330311001.00,4,530330323201.00,1
530330327025.00,4,530530635013.00,3,530330319083.00,4
530330327026.00,5,530530634004.00,3,530330249023.00,3
530330327031.00,5,530670105202.00,4,530330249022.00,3
530330327032.00,4,530670120002.00,3,530330249021.00,3
530330327041.00,4,530530735003.00,3,530530731261.00,4
530330327042.00,5,530330321034.00,4,530530731162.00,3
530330327043.00,4,530330321033.00,3,530670124201.00,3
530330327044.00,5,530330321032.00,3,530530723123.00,3
530330328001.00,4,530330234033.00,3,530530718071.00,4
530330328002.00,4,530330234032.00,3,530530718072.00,4
530330328003.00,5,530330234031.00,4,530330309023.00,3
530530603001.00,4,530330320103.00,4,530330006003.00,3
530530603002.00,5,530330290042.00,3,530330309021.00,4
530530603003.00,4,530330290041.00,4,530330006004.00,3
530530604001.00,4,530530731142.00,4,530330006005.00,3
530530604002.00,4,530670109102.00,3,530330094005.00,3
530530604003.00,5,530530723094.00,4,530330094004.00,3
530530604004.00,4,530530723093.00,4,530330094003.00,3
530530604005.00,4,530530723092.00,3,530330094002.00,3
530530605001.00,4,530530702052.00,3,530330094001.00,3
530530605002.00,5,530530702051.00,4,530530712073.00,3
530530605004.00,4,530330110023.00,3,530670107002.00,2
530530605005.00,4,530330080015.00,3,530330325004.00,3
530530606001.00,4,530330080014.00,3,530330325003.00,3
530530606002.00,5,530330080013.00,4,530330325002.00,3
530530606003.00,5,530330080012.00,4,530330325001.00,1
530530606004.00,4,530330080011.00,3,530330249034.00,3
530530606005.00,4,530330293044.00,3,530330249033.00,3
530530606006.00,5,530330065003.00,4,530330249032.00,3
530530607001.00,4,530330065002.00,3,530330249031.00,3
530530607002.00,4,530330065001.00,3,530670126201.00,4
530530607003.00,5,530330323231.00,4,530530731251.00,4
530530607004.00,5,530530712083.00,3,530530731252.00,4
530530607005.00,4,530530712082.00,4,530530607006.00,3
530530607006.00,5,530530712081.00,4,530330220035.00,3
530530608001.00,4,530539400012.00,4,530530607004.00,3
530530608002.00,4,530330297001.00,3,530530607003.00,3
530530608003.00,5,530330321043.00,4,530530607002.00,3
530530608004.00,4,530330321042.00,4,530330323075.00,4
530530608005.00,5,530330321041.00,4,530330305032.00,3
530530608006.00,4,530330234042.00,3,530330305031.00,3
530530608007.00,4,530330234041.00,3,530330312052.00,3
530530609031.00,4,530330121002.00,3,530330312053.00,3
530530609032.00,4,530330217005.00,3,530330025002.00,3
530530609033.00,4,530330217004.00,4,530330025001.00,3
530530609041.00,5,530330217003.00,4,530530713073.00,4
530530609042.00,4,530330217002.00,3,530530712064.00,4
530530609043.00,4,530330058014.00,3,530330089004.00,3
530530609044.00,4,530330240003.00,3,530330319062.00,1
530530609051.00,4,530330058012.00,4,530330319061.00,1
530530609052.00,4,530330240001.00,3,530530628022.00,3
530530609053.00,5,530530731221.00,4,530330232022.00,4
530530609054.00,4,530530704041.00,3,530330324021.00,1
530530609055.00,4,530530610024.00,3,530330216003.00,3
530530609061.00,4,530530610023.00,4,530330078004.00,3
530530610011.00,4,530330041004.00,3,530330078003.00,3
530530610012.00,4,530330005003.00,4,530330305044.00,3
530530610013.00,4,530330005002.00,3,530330305043.00,3
530530610021.00,4,530330005001.00,3,530330305042.00,3
530530610022.00,4,530530712091.00,4,530330305041.00,3
530530610023.00,4,530530730062.00,4,530530716024.00,3
530530610024.00,4,530670123101.00,3,530530606005.00,3
530530611001.00,4,530330234013.00,3,530330312044.00,1
530530611002.00,5,530330234012.00,4,530330312045.00,1
530530611003.00,4,530330234011.00,3,530330231001.00,4
530530611004.00,4,530330250052.00,4,530530712093.00,3
530530611005.00,4,530330041003.00,3,530330299021.00,3
530530611007.00,5,530330041002.00,3,530330106006.00,3
530530612002.00,4,530330041001.00,4,530330290035.00,3
530530612003.00,4,530530723074.00,3,530330254003.00,4
530530612005.00,4,530530723073.00,3,530330290033.00,3
530530612006.00,4,530530702033.00,3,530330290032.00,3
530530613002.00,5,530530702032.00,4,530330249013.00,3
530530613003.00,4,530530702031.00,4,530330249012.00,3
530530613004.00,4,530670124203.00,4,530330249011.00,3
530530613005.00,5,530670122211.00,4,530330327021.00,1
530530613006.00,5,530330014001.00,3,530530631004.00,3
530530614001.00,5,530530707033.00,3,530330275001.00,3
530530614002.00,4,530330058023.00,4,530330014003.00,3
530530614003.00,4,530330058022.00,3,530330014002.00,3
530530615001.00,4,530330058021.00,3,530330245002.00,3
530530615002.00,4,530530712064.00,3,530330245001.00,3
530530615003.00,4,530530712063.00,3,530330205005.00,3
530530615004.00,5,530530712062.00,3,530330205004.00,3
530530617001.00,5,530530712061.00,4,530330205003.00,3
530530617002.00,5,530330111024.00,3,530330205002.00,3
530530617003.00,5,530330297005.00,4,530330205001.00,3
530530617004.00,4,530330297004.00,3,530330323202.00,4
530530617005.00,4,530330297003.00,3,530330323203.00,4
530530618001.00,4,530330297002.00,3,530330234011.00,3
530530618002.00,4,530330321022.00,4,530530613003.00,2
530530618003.00,4,530330321021.00,3,530530613004.00,2
530530619001.00,4,530530734081.00,4,530530607005.00,3
530530619002.00,4,530330250063.00,4,530530613005.00,2
530530620001.00,5,530330250062.00,3,530530613006.00,2
530530620002.00,5,530330250061.00,4,530530717072.00,3
530530620003.00,5,530530723085.00,4,530530717073.00,3
530530620004.00,5,530530723084.00,4,530530703102.00,1
530530623001.00,5,530330121001.00,3,530330320032.00,1
530530623002.00,5,530530723082.00,3,530530703101.00,1
530530623003.00,4,530530723081.00,4,530330102004.00,3
530530623004.00,4,530330106001.00,3,530330102003.00,3
530530624001.00,4,530330106002.00,4,530330102002.00,3
530530624002.00,5,530330308023.00,3,530330102001.00,3
530530624003.00,5,530330293073.00,4,530530703104.00,1
530530624004.00,4,530330308021.00,3,530330210005.00,3
530530624005.00,4,530530723111.00,3,530330210004.00,3
530530625001.00,4,530530731212.00,3,530330210003.00,3
530530625002.00,5,530530723113.00,4,530330295042.00,3
530530625003.00,4,530330261005.00,3,530330295041.00,3
530530625004.00,4,530330261004.00,4,530330323282.00,3
530530625005.00,4,530330208004.00,4,530330323281.00,3
530530625006.00,4,530330208003.00,4,530330312062.00,3
530530625007.00,3,530330208002.00,3,530330312063.00,3
530530626002.00,4,530330208001.00,3,530330237003.00,4
530530628012.00,5,530530723052.00,4,530530703103.00,1
530530628013.00,5,530530731101.00,4,530330218023.00,4
530530628014.00,4,530330294072.00,4,530530633002.00,3
530530628021.00,5,530530731161.00,4,530530634005.00,3
530530628022.00,5,530670123105.00,3,530530634004.00,3
530530628023.00,4,530670118102.00,4,530330284023.00,3
530530629001.00,4,530330218034.00,3,530530634002.00,3
530530629002.00,4,530330110022.00,4,530330290014.00,3
530530629003.00,4,530330110021.00,3,530330243003.00,3
530530629004.00,4,530330068001.00,3,530330290012.00,3
530530629005.00,5,530330113001.00,4,530330290011.00,3
530530629006.00,4,530330074023.00,3,530330285001.00,3
530530630001.00,4,530330074022.00,4,530330320021.00,1
530530630002.00,4,530330074021.00,4,530330320022.00,1
530530631001.00,4,530330304041.00,3,530530631001.00,3
530530631003.00,4,530330304042.00,3,530330275004.00,3
530530631004.00,4,530330304043.00,4,530330275003.00,3
530530632001.00,5,530530707035.00,3,530330099001.00,3
530530632002.00,4,530530707034.00,3,530330327042.00,1
530530632003.00,4,530530611002.00,4,530330295035.00,3
530530632004.00,4,530330090002.00,4,530330295034.00,3
530530632005.00,4,530330090001.00,4,530330295033.00,3
530530633001.00,5,530530730054.00,3,530530624002.00,3
530530633002.00,4,530530730053.00,3,530330236034.00,4
530530633003.00,4,530530730052.00,4,530330293043.00,4
530530633004.00,5,530530730051.00,4,530330328001.00,3
530530633005.00,4,530330110013.00,3,530330019003.00,3
530530634001.00,3,530530717042.00,3,530330019002.00,3
530530634002.00,5,530330010002.00,4,530330019001.00,3
530530634003.00,4,530330218043.00,3,530670117104.00,4
530530634004.00,4,530330218042.00,3,530670114104.00,3
530530634005.00,4,530330218041.00,3,530330082003.00,3
530530634006.00,5,530330213001.00,4,530330326012.00,3
530530635011.00,3,530330213002.00,4,530330326011.00,3
530530635012.00,4,530330301001.00,3,530530714032.00,3
530530635013.00,5,530530723131.00,4,530330014001.00,3
530530635021.00,4,530530713093.00,4,530330262001.00,3
530530635022.00,4,530530703072.00,4,530330262004.00,3
530530635023.00,4,530530703073.00,4,530330235001.00,4
530530701001.00,5,530330323271.00,4,530530701003.00,3
